Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
Logan,2017,James Mangold,"['Drama', 'Science Fiction', 'Action']",3.5,4.1,137,['USA'],English,"['English', 'Spanish']",1244093,169248,413070,"['Hugh Jackman', 'Dafne Keen', 'Patrick Stewart', 'Elizabeth Rodriguez', 'Boyd Holbrook', 'Stephen Merchant', 'Richard E. Grant', 'Stephen Dunlevy', 'Eriq La Salle', 'Elise Neal', 'Quincy Fouse', 'Al Coronel', 'Frank Gallegos', 'Anthony Escobar', 'Reynaldo Gallegos', 'Krzysztof Soszynski', 'Daniel Bernhardt', 'Ryan Sturz', 'Jef Groff', 'Brandon Melendy', 'Oren Hawxhurst', 'Jeremy Fitzgerald', 'Chris Palermo', ""Paul Andrew O'Connor"", 'Clinton Roberts', 'Rocky Abou-Sakher', 'Keith Jardine', 'Jean Claude Leuyer', 'Andrew Arrabito', 'Sebastian James', 'Aaron Matthews', 'Garrett Hammond', 'Matt McClain', 'Maureen Brennan', 'Jason Genao', 'Hannah Westerfield', 'Bryant Tardy', 'Ashlyn Casalegno', 'Alison Fernandez', 'Parker Lovein', 'Jimmy Gonzales', 'Dave Davis', 'Lennie Loftin', 'Mark Ashworth', 'James Handy', 'Bryce Romero', 'Phi Vu', 'Chester Rushing', 'David Simpson', 'Lauren Gros', 'John Raymond', 'Vanessa Cloke', 'Doris Morgado', 'Katie Anne Mitchell', 'Lara Grice', 'James Moses Black', 'Ned Yousef', 'Michael Lehr', 'Baxter Humby', 'Bryan Sloyer', 'Daniel Hernández', 'John Bernecker', 'Evan Dane Taylor', 'Joe Nin Williams', 'Toby Holguin', 'Robert Wu', 'Anthony Nanakornpanom', 'Victor Winters-Junco', 'Eyad Elbitar', 'Craig Henningsen', 'Han Soto', 'Rissa Rose Kilar', 'Salef Celiz', 'Aidan Kennedy', 'Nayah Murphy', 'Chase Cubia', 'Emma Teo', 'Vincenzo Lucatorto', 'Noell Jellison', 'Haley Glass', 'Ella Rowbotham', 'Hudson Wright', 'Sebeon Jackson', 'Kelton DuMont', 'Damon Carney', 'Cynthia Woods', ""Mali O'Connor"", 'David Kallaway', 'Robert Vargas', 'David Paris', 'Gonzalo Robles', 'Tim Connolly', 'Mary Peyton Stewart', 'Julia Holt']","['Hutch Parker Entertainment', ""The Donners' Company"", 'Genre Films', '20th Century Fox']",https://letterboxd.com//film/logan-2017/
Spotlight,2015,Tom McCarthy,"['History', 'Drama']",4,4.07,129,"['Canada', 'USA']",English,['English'],587960,86343,153543,"['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams', 'Liev Schreiber', 'John Slattery', 'Stanley Tucci', ""Brian d'Arcy James"", 'Gene Amoroso', 'Billy Crudup', 'Maureen Keiller', 'Paul Guilfoyle', 'Len Cariou', 'Neal Huff', 'Michael Cyril Creighton', 'Laurie Heineman', 'Tim Progosh', 'Elena Wohl', 'Doug Murray', 'Sharon McFarlane', 'Jamey Sheridan', 'Robert B. Kennedy', 'Duane Murray', 'Brian Chamberlain', 'Michael Countryman', 'Tim Whalen', 'Brad Borbridge', 'Don Allison', 'Patty Ross', 'Paloma Nuñez', 'Robert Clarke', 'Gary Galone', 'David Fraser', 'Paulette Sinclair', 'Elena Juatco', 'Nancy Villone', 'Wendy Merry', 'Siobhan Murphy', 'Eileen Padua', 'Darrin Baker', 'Joe Stapleton', 'Jimmy LeBlanc', 'Neion George', 'Laurie Murdoch', 'Zarrin Darnell-Martin', 'Krista Morin', 'Paula Barrett', ""Mairtin O'Carrigan"", 'Rob deLeeuw', 'Nancy E. Carroll', 'Anthony Paolucci', 'Michele Proude', ""Richard O'Rourke"", 'Dennis Lynch', 'Stefanie Drummond', 'Mark McGrinder', 'Richard Fitzpatrick', 'Tom Driscoll', 'Jeffrey Samai', 'Moira Driscoll', 'Forrest Weber', 'Doreen Spencer', 'Janet Pinnick', 'Shannon McDonough', 'Shannon Ruth', 'Daniel Ruth', 'Jennifer Ruth', 'Timothy Mooney', 'Bruce-Robert Serafin', 'Donna Sue Jahier', 'Edward Brickley', 'Brett Cramp', 'Richard Jenkins', 'John Franchi', 'Martin Roach', 'Elena Khan', 'Teresa Wilson', 'Amy Whalen', 'Peter Lewis Walsh', 'Lance Norris']","['Participant', 'Anonymous Content', 'Rocklin / Faust', 'First Look Media', 'Open Road Films', 'Entertainment One', 'Topic Studios', 'Seville International']",https://letterboxd.com//film/spotlight/
Platoon,1986,Oliver Stone,"['War', 'Action', 'Drama']",nan,3.95,120,"['UK', 'USA']",English,"['English', 'Vietnamese']",267580,62966,58904,"['Tom Berenger', 'Willem Dafoe', 'Charlie Sheen', 'Forest Whitaker', 'Francesco Quinn', 'John C. McGinley', 'Richard Edson', 'Kevin Dillon', 'Reggie Johnson', 'Keith David', 'Johnny Depp', 'David Neidorf', 'Mark Moses', 'Chris Pedersen', 'Tony Todd', 'Corkey Ford', 'Corey Glover', 'Bob Orwig', 'Kevin Eshelman', 'James Terry McIlvain', 'J. Adam Glover', 'Ivan Kane', 'Paul Sanchez', 'Dale Dye', 'Peter Hicks', 'Basile Achara', 'Steve Barredo', 'Chris Castillejo', 'Andrew B. Clark', 'Bernardo Manalili', 'Than Rogers', 'Li Thi Van', 'Clarisa Ortacio', 'Romy Sevilla', 'Matthew Westfall', 'Nick Nicholson', 'Warren McLean', 'Li Mai Thao', 'Ron Barracks', 'H. Gordon Boos', ""Robert 'Rock' Galotti"", 'Oliver Stone', 'Brad Cassini', 'Mark Ebenhoch']","['Hemdale Film Corporation', 'Cinema 86', 'Cinema 84', 'Orion Pictures']",https://letterboxd.com//film/platoon/
The Passion of Joan of Arc,1928,Carl Theodor Dreyer,"['History', 'Drama']",5,4.43,82,['France'],French,"['French', 'No spoken language']",119071,69175,39405,"['Maria Falconetti', 'Eugène Silvain', 'André Berley', 'Maurice Schutz', 'Antonin Artaud', 'Michel Simon', ""Jean d'Yd"", 'Louis Ravet', 'Armand Lurville', 'Jacques Arnna', 'Alexandre Mihalesco', 'Léon Larive', 'Jean Aymé', 'Gilbert Dacheux', 'Gilbert Dalleu', 'Paul Delauzac', 'Dimitri Dimitriev', 'Fournez-Goffard', 'Henri Gaultier', 'Paul Jorge', 'Marie Lacroix', 'Henri Maillard', 'Raymond Narlay']",['Société générale des films'],https://letterboxd.com//film/the-passion-of-joan-of-arc/
The Terminator,1984,James Cameron,"['Thriller', 'Action', 'Science Fiction']",4.5,3.89,108,"['UK', 'USA']",English,"['English', 'Spanish']",825106,114316,197711,"['Linda Hamilton', 'Michael Biehn', 'Arnold Schwarzenegger', 'Lance Henriksen', 'Paul Winfield', 'Bess Motta', 'Rick Rossovich', 'Earl Boen', 'Dick Miller', 'Shawn Schepps', 'Bruce M. Kerner', 'Franco Columbu', 'Bill Paxton', 'Brad Rearden', 'Brian Thompson', 'William Wisher', 'Ken Fritz', 'Tom Oberhaus', 'Joe Farago', 'Hettie Lynne Hurtes', 'Philip Gordon', 'Stan Yale', 'Al Kahn', 'Leslie Morris', 'Hugh Farrington', 'Harriet Medin', 'James Ralston', 'Norman Friedman', 'Wayne Stone', 'David Michels', 'John E. Bristol', 'Webster Williams', 'Patrick Pinney', 'Bill W. Richmond', ""Chino 'Fats' Williams"", 'Greg Robbins', 'Marianne Muellerleile', 'Marian Green', 'J. Randolph Harrison', 'David Kristin', 'Darrell Mapson', 'John Stuart West']","['Orion Pictures', 'Pacific Western', 'Hemdale Film', 'Cinema 84']",https://letterboxd.com//film/the-terminator/
Jai Bhim,2021,T. J. Gnanavel,"['Mystery', 'Crime', 'Drama']",nan,3.69,164,['India'],Tamil,['Tamil'],11747,2918,3621,"['Suriya', 'Lijomol Jose', 'K. Manikandan', 'Rajisha Vijayan', 'Prakash Raj', 'Rao Ramesh', 'Guru Somasundaram', 'Bava Chelladurai', 'Jayaprakash', 'M. S. Bhaskar', 'Supergood Subramani', 'Ilavarasu', 'Sibi K Thomas', 'Rajesh Balachandiran', 'Kumar Natarajan', 'Joshika Maya', 'Tamizh', 'Bala Hasan', 'Sujatha Sivakumar', 'Ravi Venkatraman', 'Pandian', 'Shankar Sundaram', 'Jijoy Rajagopal', 'Sanjay Swaroop', 'Raveena Ravi', 'Hello Kandasamy', 'Subathra Robert', 'Jai Bhim Rajendran']",['2D Entertainment'],https://letterboxd.com//film/jai-bhim/
Before Sunset,2004,Richard Linklater,"['Drama', 'Romance']",5,4.35,80,['USA'],English,"['English', 'French']",553516,134293,211694,"['Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff', 'Louise Lemoine Torrès', 'Rodolphe Pauly', 'Mariane Plasteig', 'Diabolo', 'Denis Evrard', 'Albert Delpy', 'Marie Pillet']","['Warner Independent Pictures', 'Castle Rock Entertainment', 'Detour Filmproduction']",https://letterboxd.com//film/before-sunset/
Rush,2013,Ron Howard,"['Drama', 'Action']",4,3.78,123,"['UK', 'USA']",English,"['English', 'German', 'Italian', 'French']",292504,34785,66733,"['Chris Hemsworth', 'Daniel Brühl', 'Olivia Wilde', 'Alexandra Maria Lara', 'Pierfrancesco Favino', 'David Calder', 'Natalie Dormer', 'Stephen Mangan', 'Christian McKay', 'Alistair Petrie', 'Colin Stinton', 'Julian Rhind-Tutt', 'Jamie de Courcey', ""Augusto Dall'Ara"", 'Ilario Calvo', 'Patrick Baladi', 'Vincent Riotta', 'Martin Savage', 'Jamie Sives', 'Simon Taylor', 'Rob Austin', 'Tom Wlaschiha', 'Cristian Solimeno', 'James Norton', 'Joséphine de la Baume', 'Geoffrey Streatfeild', 'Julien Vialon', 'Douglas Reith', 'Polly Furnival', 'Brooke Johnston', 'Hannah Britland', 'Lisa McAllister', 'Hans-Eckart Eckhardt', 'Vanessa Zachos', 'Xavier Laurent', 'Val Jobara', 'Zack Eisaku Niizato', 'Akira Koieyama', 'Klaus D. Mund', 'Folker Banik', 'Andreas Engelmann', 'Christopher Wolert', 'Jochen Kolenda', 'Roger Nevares', 'Vanda Dadras', 'Raffaello Degruttola', 'Luca Zizzari', 'Alastair Caldwell', 'Alan Bayer', 'Joe Ferrara', 'Bob Constanduros', 'Christian Feist', 'Marco Canadea', 'Eiji Mihara', 'Demetri Goritsas', 'Jay Simpson', 'Philippe Spall', 'Erich Redman', 'Marcello Walton', 'Masashi Fujimoto', 'Rob Cavazos', 'Paulo Barone', 'Francesco Fronte', 'Morris Morrison', 'Luca Naddeo', 'Marco Napoli', 'Cristian Stelluti', 'Scott Hopkins', 'Matthew Watkinson', 'Anthony Wolfe', 'Jeremy Wolfe', 'Mark Wright', 'Eddie Bagayawa', 'Lee Nicholas Harris', 'Michael Vardian', 'Niki Lauda', 'Joanna Finata', 'Daniel Chapple']","['Revolution Films', 'Working Title Films', 'Imagine Entertainment']",https://letterboxd.com//film/rush-2013/
Network,1976,Sidney Lumet,['Drama'],5,4.26,122,['USA'],English,['English'],164818,64823,50767,"['Peter Finch', 'Faye Dunaway', 'William Holden', 'Robert Duvall', 'Beatrice Straight', 'Wesley Addy', 'Ned Beatty', 'Arthur Burghardt', 'Bill Burrows', 'John Carpenter', 'Jordan Charney', 'Kathy Cronkite', 'Ed Crowley', 'Jerome Dempsey', 'Conchata Ferrell', 'Gene Gross', 'Stanley Grover', 'Cindy Grover', 'Darryl Hickman', 'Mitchell Jason', 'Paul Jenkins', 'Ken Kercheval', 'Kenneth Kimmins', 'Lynn Klugman', 'Carolyn Krigbaum', 'Zane Lasky', 'Michael Lipton', 'Michael Lombard', 'Pirie MacDonald', 'Russ Petranto', 'Bernard Pollock', 'Roy Poole', 'William Prince', 'Sasha von Scherler', 'Lane Smith', 'Ted Sorel', 'Fred Stuthman', 'Cameron Thomas', 'Marlene Warfield', 'Lydia Wilen', 'Lee Richardson', 'Lance Henriksen']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/network/
The Best Years of Our Lives,1946,William Wyler,"['Drama', 'Romance', 'War']",4,4.19,171,['USA'],English,['English'],43293,38960,12078,"['Fredric March', 'Myrna Loy', 'Dana Andrews', 'Teresa Wright', 'Virginia Mayo', ""Cathy O'Donnell"", 'Hoagy Carmichael', 'Harold Russell', 'Gladys George', 'Roman Bohnen', 'Ray Collins', 'Minna Gombell', 'Walter Baldwin', 'Steve Cochran', 'Dorothy Adams', 'Don Beddoe', 'Marlene Aames', 'Charles Halton', 'Ray Teal', 'Howland Chamberlain', 'Dean White', 'Erskine Sanford', 'Michael Hall', 'Victor Cutler', 'Claire Du Brey', 'Pat Flaherty', 'Jackie Jackson', ""William H. O'Brien"", 'Bert Stevens', 'Marion Gray', 'Jimmy Ames', 'Carol Andrews', 'Mary Arden', 'Gertrude Astor', 'Edward Biby', 'Harry Cheshire', 'Sidney Clute', 'Tom Coleman', 'Joyce Compton', 'James Conaty', 'Heinie Conklin', 'Bert Conway', 'Clancy Cooper', 'Mady Correll', 'Roy Darmour', 'Hal K. Dawson', 'Lawrence Dobkin', 'Lester Dorr', 'Tom Dugan', 'Dick Earle', 'Edward Earle', 'Blake Edwards', 'Billy Engle', 'Ben Erway', 'Doris June Fesetta', 'Tennessee Ernie Ford', 'Louise Franklin', 'Harry Gillette', 'Dick Gordon', 'Herschel Graham', 'Earle Hodgins', 'Stuart Holmes', 'Ray Hyke', 'John Ince', 'Teddy Infuhr', 'Georgia Kane', 'Robert Karnes', 'Kenner G. Kemp', 'Donald Kerr', 'Gene Krupa', 'Ethelreda Leopold', 'Alyn Lockwood', 'Wilbur Mack', 'Susan Mann', 'Thomas Martin', 'Michael Mauree', 'Doreen McCann', 'Peggy McIntyre', 'Russell Meeker', 'Chef Milani', 'Harold Miller', 'Ernesto Molinari', 'William Newell', 'Georgie Nokes', 'Joe Palma', 'Leo Penn', 'Caleb Peterson', 'Norman Phillips Jr.', 'Jack Rice', 'Suzanne Ridgway', 'Mickey Roth', 'Loretta Russell', 'Ruth Sanderson', 'Ralph Sanford', 'Noreen Sayles', 'Stephen Soldi', 'John Tyrrell', 'Amelita Ward', 'Jan Wiley', 'Marek Windheim', 'Catherine Wyler', 'Judy Wyler', 'William Wyler']","['Samuel Goldwyn Productions', 'RKO Radio Pictures']",https://letterboxd.com//film/the-best-years-of-our-lives/
The Exorcist,1973,William Friedkin,['Horror'],nan,4.0,122,['USA'],English,"['English', 'German', 'French', 'Latin', 'Arabic', 'Greek (modern)']",821196,176854,222888,"['Ellen Burstyn', 'Linda Blair', 'Jason Miller', 'Max von Sydow', 'Lee J. Cobb', 'Kitty Winn', 'Jack MacGowran', ""William O'Malley"", 'Barton Heyman', 'Peter Masterson', 'Rudolf Schündler', 'Gina Petrushka', 'Robert Symonds', 'Arthur Storch', 'Thomas Bermingham', 'Vasiliki Maliaros', 'Titos Vandis', 'John Mahon', 'Wallace Rooney', 'Ron Faber', 'Donna Mitchell', 'Roy Cooper', 'Robert Gerringer', 'Mercedes McCambridge', 'Paul Bateson', 'Elinore Blair', 'William Peter Blatty', 'Mary Boylan', 'Dick Callinan', 'Mason Curry', 'Toni Darnay', 'Eileen Dietz', 'Joanne Dusseau', 'Bernard Eismann', 'Beatrice Hunter', 'Yvonne Jones', 'Don LaBonte', 'Barton Lane', 'Ann Miles', 'John Nicola', 'Vincent Russell', 'Gerard F. Yates', 'Rita Sakellariou']","['Hoya Productions', 'Warner Bros. Pictures']",https://letterboxd.com//film/the-exorcist/
Stand by Me,1986,Rob Reiner,"['Drama', 'Crime']",4,4.14,89,['USA'],English,['English'],671812,122759,227066,"['Wil Wheaton', 'River Phoenix', ""Jerry O'Connell"", 'Corey Feldman', 'Kiefer Sutherland', 'Casey Siemaszko', 'Gary Riley', 'Bradley Gregg', 'Jason Oliver', 'Marshall Bell', 'Frances Lee McCain', 'Bruce Kirby', 'William Bronder', 'Scott Beach', 'Richard Dreyfuss', 'John Cusack', 'Madeleine Swift', 'Popeye', 'Geanette Bobst', 'Art Burke', 'Matt Williams', 'Andy Lindberg', 'Dick Durock', 'O.B. Babbs', 'Charlie Owens', 'Kenneth Hodges', 'John Hodges', 'Susan Thorpe', 'Korey Scott Pollard', 'Rick Elliott', 'Kent W. Luttrell', 'Chance Quinn', 'Jason Naylor']","['Columbia Pictures', 'Act III Productions']",https://letterboxd.com//film/stand-by-me/
La Haine,1995,Mathieu Kassovitz,['Drama'],4.5,4.51,98,['France'],French,['French'],455721,118201,194544,"['Vincent Cassel', 'Hubert Koundé', 'Saïd Taghmaoui', 'Abdel Ahmed Ghili', 'Solo', 'Joseph Momo', 'Héloïse Rauth', 'Rywka Wajsbrot', 'Olga Abrego', 'Laurent Labasse', 'Choukri Gabteni', 'Nabil Ben Mhamed', 'Benoît Magimel', 'Médard Niang', 'Arash Mansour', 'Abdel-Moulah Boujdouni', 'Mathilde Vitry', 'Christian Moro', 'Édouard Montoute', 'JiBi', 'Félicité Wouassi', 'Fatou Thioune', 'Thang-Long', 'Cut Killer', 'Sabrina Houicha', 'Sandor Weltmann', 'François Levantal', 'Julie Mauduech', 'Karin Viard', 'Peter Kassovitz', 'Christophe Rossignon', 'Vincent Lindon', 'Mathieu Kassovitz', 'Anthony Souter', 'Florent Lavandeira', 'Teddy Marques', 'Samir Khelif', 'Tadek Lokcinski', 'Virginie Montel', 'Andrée Damant', 'Marcel Marondo', 'Karim Belkhadra', 'Marc Duret', 'Eric Pujol', 'Philippe Nahon', 'Sébastien Tavel', 'François Toumarkine', 'José Dalmat', 'Zinedine Soualem', 'Bernie Bonvoisin', 'Cyril Ancelin', 'Patrick Médioni']","['Kasso Productions', 'La Sept Cinéma', 'Les Productions Lazennec', 'Canal+', 'StudioCanal']",https://letterboxd.com//film/la-haine/
Pirates of the Caribbean: The Curse of the Black Pearl,2003,Gore Verbinski,"['Fantasy', 'Adventure', 'Action']",4,3.89,143,['USA'],English,['English'],1504413,110799,351009,"['Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Geoffrey Rush', 'Jack Davenport', 'Jonathan Pryce', 'Lee Arenberg', 'Mackenzie Crook', ""Damian O'Hare"", 'Giles New', 'Angus Barnett', 'David Bailie', 'Michael Berry Jr.', 'Isaac C. Singleton Jr.', 'Kevin McNally', 'Treva Etienne', 'Zoe Saldaña', 'Guy Siner', 'Ralph P. Martin', 'Paula J. Newman', 'Paul Keith', 'Dylan Smith', 'Lucinda Dryzek', 'Luke de Woolfson', 'Michael Sean Tighe', 'Greg Ellis', 'Dustin Seavey', 'Christian Martin', 'Israel Aduramo', 'Trevor Goddard', 'Vince Lozano', 'Ben Wilson', 'Antonio Valentino', 'Lauren Maher', 'Matthew Bowyer', 'Brye Cooper', 'Mike Babcock', 'Owen Finnegan', 'Ian McIntyre', 'Vanessa Branch', 'Sam Roberts', 'Ben Roberts', 'Martin Klebba', 'Félix Castro', 'Mike Haberecht', 'Rudolph McCollum', 'Gerard J. Reyes', 'M. Scott Shields', 'Christopher Sullivan', 'Craig Thomson', 'Fred Toft', 'D.P. FitzGerald', 'Jerry Gauny', 'Maxie J. Santillan Jr.', 'Michael Earl Lane', 'Tobias McKinney', 'David Patykewich', 'Tommy Schooler', 'Michael A. Thompson', 'Michael W. Williams', 'José Zelaya', 'Finneus Egan', 'Don LaDaga', 'LeJon Stewart', 'Christopher S. Capp', 'Gregory Ryan Alosio', 'Jordi Caballero', 'Tamara Castle', 'Paul Gagné', 'Joe Grisaffi', 'James McAuley']","['Walt Disney Pictures', 'Jerry Bruckheimer Films']",https://letterboxd.com//film/pirates-of-the-caribbean-the-curse-of-the-black-pearl/
The Wizard of Oz,1939,Victor Fleming,"['Adventure', 'Family', 'Fantasy']",4.5,3.97,102,['USA'],English,['English'],683892,105203,150035,"['Judy Garland', 'Ray Bolger', 'Jack Haley', 'Bert Lahr', 'Frank Morgan', 'Margaret Hamilton', 'Billie Burke', 'Clara Blandick', 'Charley Grapewin', 'Pat Walshe', 'Terry', 'Adriana Caselotti', 'Harry Earles', 'Jerry Maren', 'Parnell St. Aubin', 'Billy Bletcher', 'Pinto Colvig', 'Charles Becker', 'Mitchell Lewis', 'Buster Brodie', 'Ethelreda Leopold', 'Billy Curtis', 'Jimmy the Crow', 'Eleanor Keaton']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/the-wizard-of-oz-1939/
The Incredibles,2004,Brad Bird,"['Animation', 'Family', 'Adventure', 'Action']",4,4.07,115,['USA'],English,"['English', 'French']",2087875,176079,551533,"['Craig T. Nelson', 'Holly Hunter', 'Sarah Vowell', 'Spencer Fox', 'Jason Lee', 'Samuel L. Jackson', 'Elizabeth Peña', 'Eli Fucile', 'Maeve Andrews', 'Brad Bird', 'Teddy Newton', 'Jean Sincere', 'Bud Luckey', 'Wallace Shawn', 'Lou Romano', 'Michael Bird', 'Dominique Louis', 'Bret Parker', 'Kimberly Adair Clark', 'John Ratzenberger', 'Wayne Canney', 'Mark Andrews', 'Nicholas Bird', 'Louis Martin Braga III', 'Emmy Clarke', 'Pete Docter', 'Louis Gonzales', 'Elizabeth Greenberg', 'Juliet Greenberg', 'Billy Guardino', ""Dennis 'D.J.' Jennings"", 'Ollie Johnston', 'Brad Lewis', 'Ted Mathot', 'Jazzie Mahannah', 'Randy Nelson', 'Bob Peterson', 'Jeff Pidgeon', 'Juliet Pokorny', 'Joe Ranft', 'Lori Richardson', 'A.J. Riebli III', 'Katherine Ringgold', 'Stephen Schaffer', 'Bob Scott', 'Peter Sohn', 'Andrew Stanton', 'Frank Thomas', 'Pamela Gaye Walker', 'Patrick Walker', 'Deirdre Warin', 'Jack Angel', 'Bob Bergen', 'Rodger Bumpass', 'Philip L. Clarke', 'Bill Farmer', 'Mickie McGowan', 'Patrick Pinney', 'Phil Proctor', 'John Walker']","['Pixar', 'Walt Disney Pictures']",https://letterboxd.com//film/the-incredibles/
Into the Wild,2007,Sean Penn,"['Drama', 'Adventure']",nan,3.78,148,['USA'],English,"['English', 'Danish']",572951,63323,138801,"['Emile Hirsch', 'Marcia Gay Harden', 'William Hurt', 'Jena Malone', 'Brian H. Dierker', 'Catherine Keener', 'Vince Vaughn', 'Kristen Stewart', 'Hal Holbrook', 'Thure Lindhardt', 'Signe Egholm Olsen', 'Jim Gallien', ""James J. O'Neill"", 'Malinda McCollum', 'Paul Knauls', 'Zach Galifianakis', 'Craig Mutsch', 'Jim Beidler', 'John Decker', 'John Hofer', 'Jerry Hofer', 'Terry Waldner', 'Robin Mathews', 'Candice Campos', 'Steven Wiig', 'Floyd Wall', 'Bryce Walters', 'Jim Davis', 'Cheryl Francis Harrington', 'R. D. Call', 'Haley Ramm', 'Merritt Wever', ""Everett 'Insane Wayne' Smith"", 'John Jabaley', 'Leonard Knight', 'Matt Contreras', 'Denise Sitton', 'Sharon Olds', 'Carine McCandless', 'J. Nathan Simmons', 'Parris Mosteller', 'Timothy Levine', 'Haley Sweet', 'Aaron Wayne Hill']","['River Road Entertainment', 'Paramount Vantage', 'Into the Wild', 'The Linson Company', 'Square One C.I.H.']",https://letterboxd.com//film/into-the-wild/
Hachi: A Dog's Tale,2009,Lasse Hallström,"['Drama', 'Family']",3,3.72,93,"['UK', 'USA']",English,"['English', 'Japanese']",199997,20115,38354,"['Richard Gere', 'Joan Allen', 'Sarah Roemer', 'Cary-Hiroyuki Tagawa', 'Erick Avari', 'Robbie Sublett', 'Davenia McFadden', 'Jason Alexander', 'Kevin DeCoste', 'Robert Degnan', 'Tora Hallström', 'Donna Sorbello', 'Frank S. Aronson', 'Troy Doherty', 'Ian Sherman', 'Timothy Crowe', 'Denece Ryland', 'Blake Friedman', 'Bates Wilder', 'Daniel Kirby', 'Gloria Crist', 'Rich Tretheway', 'Tom Tynell', 'Robert Capron', 'Becki Dennis', 'John Franchi', 'Adam Masnyk', 'Roy Souza']","['Scion Films', 'Stage 6 Films', 'Inferno Distribution', 'Hachiko', 'Grand Army Entertainment', 'Opperman Viner Chrystyn Entertainment']",https://letterboxd.com//film/hachi-a-dogs-tale/
To Be or Not to Be,1942,Ernst Lubitsch,"['Comedy', 'War']",4,4.28,99,['USA'],English,"['English', 'German']",55478,34947,18687,"['Carole Lombard', 'Jack Benny', 'Robert Stack', 'Felix Bressart', 'Lionel Atwill', 'Stanley Ridges', 'Sig Ruman', 'Tom Dugan', 'Charles Halton', 'George Lynn', 'Henry Victor', 'Maude Eburne', 'Halliwell Hobbes', 'Miles Mander', 'Rudolph Anders', 'Paul Barrett', 'Sven Hugo Borg', 'Danny Borzage', 'Buster Brodie', 'Peter Caldwell', 'Alec Craig', 'Helmut Dantine', 'Jack Deery', 'Leslie Denison', 'James Finlayson', 'James Gillette', 'Stuart Hall', 'Leyland Hodgson', 'Shep Houghton', 'Olaf Hytten', 'Charles Irwin', 'Tiny Jones', 'John Kellogg', 'Adolf E. Licho', 'Wilbur Mack', 'John Meredith', 'Maurice Murphy', 'Richard Neill', 'Russ Powell', 'Frank Reicher', 'Otto Reichow', 'Gene Rizzi', 'John Roy', 'Hans Schumm', 'Stephen Soldi', 'Count Stefenelli', 'Roland Varno', 'Ernö Verebes', 'Dorothy Vernon', ""Armand 'Curly' Wright"", 'Wolfgang Zilzer']",['United Artists'],https://letterboxd.com//film/to-be-or-not-to-be/
My Father and My Son,2005,Çağan Irmak,['Drama'],3.5,3.78,112,['Turkey'],Turkish,['Turkish'],33364,4507,4405,"['Fikret Kuşkan', 'Ege Tanman', 'Çetin Tekindor', 'Hümeyra', 'Şerif Sezer', 'Yetkin Dikinciler', 'Binnur Kaya', 'Mahmut Gökgöz', 'Nergis Çorakçı', 'Bilge Şen', 'Tuba Büyüküstün', 'Özge Özberk', 'Erdal Tosun', 'Halit Ergenç', 'Ertuğrul Gündüz', 'Alaaddin Sakar', 'Sencar Sağdıç', 'Aytaç Özgür', 'Serdar Soybelli', 'Levent İntepe', 'Yakup Yavru', 'Hayri Güler']",['Avşar Film'],https://letterboxd.com//film/my-father-and-my-son/
The Handmaiden,2016,Park Chan-wook,"['Thriller', 'Romance', 'Drama']",4.5,4.41,145,['South Korea'],Korean,"['Korean', 'Japanese']",525889,165373,222053,"['Kim Min-hee', 'Kim Tae-ri', 'Ha Jung-woo', 'Cho Jin-woong', 'Kim Hae-sook', 'Moon So-ri', 'Lee Yong-nyeo', 'Kwak Eun-jin', 'Lee Dong-hwi', 'Jo Eun-hyung', 'Rina Takagi', 'Han Ha-na', 'Lee Kyu-jung', 'Kim Si-eun', 'Ha Si-yeon', 'Eun-yeong Kim', 'Jeong Ha-dam', 'In-woo Kim', 'Choi Byung-mo', 'Choi Jong-ryul', 'Bae Il-hyuck', 'Oh Man-seok', 'Tomomitsu Adachi', 'Takashi Kakizawa', 'Seon Uk-hyeon', 'Lim Han-bin', 'Shinsuke Fujimoto', 'Won Geun-hui', 'Jung In-gyeom', 'Nam Gyeong-min', 'Lee Ji-ha', 'Katsuhiro Nagano']","['Moho Film', 'Yong Film', 'CJ Entertainment']",https://letterboxd.com//film/the-handmaiden/
The Battle of Algiers,1966,Gillo Pontecorvo,"['War', 'History', 'Drama']",4,4.37,121,"['Italy', 'Algeria']",Italian,"['Italian', 'Arabic', 'English', 'French']",86046,47521,27026,"['Brahim Hadjadj', 'Jean Martin', 'Yacef Saadi', 'Samia Kerbash', 'Ugo Paletti', 'Fusia El Kader', 'Mohamed Ben Kassen', 'Gene Wesson']","['Igor Film', 'Casbah Film']",https://letterboxd.com//film/the-battle-of-algiers/
